2559	3583	0	2559 	3532 	0 
2815	3583	0	2815 	3532 	0 
3071	3583	0	3071 	3532 	0 
3327	3583	0	3327 	3532 	0 
3583	3583	0	3583 	3532 	0 
3839	3583	0	3839 	3532 	0 
4095	3583	0	4095 	3532 	0 
0	3839	0	0 	3784 	0 
256	3839	0	256 	3784 	0 
512	3839	0	512 	3784 	0 
768	3839	0	768 	3784 	0 
1024	3839	0	1024 	3784 	0 
1280	3839	0	1280 	3784 	0 
1536	3839	0	1536 	3784 	0 
1792	3839	0	1792 	3784 	0 
2048	3839	0	2048 	3784 	0 
2303	3839	0	2303 	3784 	0 
2559	3839	0	2559 	3784 	0 
2815	3839	0	2815 	3784 	0 
3071	3839	0	3071 	3784 	0 
3327	3839	0	3327 	3784 	0 
3583	3839	0	3583 	3784 	0 
3839	3839	0	3839 	3784 	0 
4095	3839	0	4095 	3784 	0 
0	4095	0	0 	4037 	0 
256	4095	0	256 	4037 	0 
512	4095	0	512 	4037 	0 
768	4095	0	768 	4037 	0 
1024	4095	0	1024 	4037 	0 
1280	4095	0	1280 	4037 	0 
1536	4095	0	1536 	4037 	0 
1792	4095	0	1792 	4037 	0 
2048	4095	0	2048 	4037 	0 
2303	4095	0	2303 	4037 	0 
2559	4095	0	2559 	4037 	0 
2815	4095	0	2815 	4037 	0 
3071	4095	0	3071 	4037 	0 
3327	4095	0	3327 	4037 	0 
3583	4095	0	3583 	4037 	0 
3839	4095	0	3839 	4037 	0 
4095	4095	0	4095 	4037 	0 
0	0	256	0 	0 	216 
256	0	256	256 	0 	216 
512	0	256	512 	0 	216 
768	0	256	768 	0 	216 
1024	0	256	1024 	0 	216 
1280	0	256	1280 	0 	216 
1536	0	256	1536 	0 	216 
1792	0	256	1792 	0 	216 
2048	0	256	2048 	0 	216 
2303	0	256	2303 	0 	216 
2559	0	256	2559 	0 	216 
2815	0	256	2815 	0 	216 
3071	0	256	3071 	0 	216 
3327	0	256	3327 	0 	216 
3583	0	256	3583 	0 	216 
3839	0	256	3839 	0 	216 
4095	0	256	4095 	0 	216 
0	256	256	0 	252 	216 
256	256	256	256 	252 	216 
512	256	256	512 	252 	216 
768	256	256	768 	252 	216 
1024	256	256	1024 	252 	216 
1280	256	256	1280 	252 	216 
1536	256	256	1536 	252 	216 
1792	256	256	1792 	252 	216 
2048	256	256	2048 	252 	216 
2303	256	256	2303 	252 	216 
2559	256	256	2559 	252 	216 
2815	256	256	2815 	252 	216 
3071	256	256	3071 	252 	216 
3327	256	256	3327 	252 	216 
3583	256	256	3583 	252 	216 
3839	256	256	3839 	252 	216 
4095	256	256	4095 	252 	216 
0	512	256	0 	505 	216 
256	512	256	256 	505 	216 
512	512	256	512 	505 	216 
768	512	256	768 	505 	216 
1024	512	256	1024 	505 	216 
1280	512	256	1280 	505 	216 
1536	512	256	1536 	505 	216 
1792	512	256	1792 	505 	216 
2048	512	256	2048 	505 	216 
2303	512	256	2303 	505 	216 
2559	512	256	2559 	505 	216 
2815	512	256	2815 	505 	216 
3071	512	256	3071 	505 	216 
3327	512	256	3327 	505 	216 
3583	512	256	3583 	505 	216 
3839	512	256	3839 	505 	216 
4095	512	256	4095 	505 	216 
0	768	256	0 	757 	216 
256	768	256	256 	757 	216 
512	768	256	512 	757 	216 
768	768	256	768 	757 	216 
1024	768	256	1024 	757 	216 
1280	768	256	1280 	757 	216 
1536	768	256	1536 	757 	216 
1792	768	256	1792 	757 	216 
2048	768	256	2048 	757 	216 
2303	768	256	2303 	757 	216 
2559	768	256	2559 	757 	216 
2815	768	256	2815 	757 	216 
3071	768	256	3071 	757 	216 
3327	768	256	3327 	757 	216 
3583	768	256	3583 	757 	216 
3839	768	256	3839 	757 	216 
4095	768	256	4095 	757 	216 
0	1024	256	0 	1009 	216 
256	1024	256	256 	1009 	216 
512	1024	256	512 	1009 	216 
768	1024	256	768 	1009 	216 
1024	1024	256	1024 	1009 	216 
1280	1024	256	1280 	1009 	216 
1536	1024	256	1536 	1009 	216 
1792	1024	256	1792 	1009 	216 
2048	1024	256	2048 	1009 	216 
2303	1024	256	2303 	1009 	216 
2559	1024	256	2559 	1009 	216 
2815	1024	256	2815 	1009 	216 
3071	1024	256	3071 	1009 	216 
3327	1024	256	3327 	1009 	216 
3583	1024	256	3583 	1009 	216 
3839	1024	256	3839 	1009 	216 
4095	1024	256	4095 	1009 	216 
0	1280	256	0 	1262 	216 
256	1280	256	256 	1262 	216 
512	1280	256	512 	1262 	216 
768	1280	256	768 	1262 	216 
1024	1280	256	1024 	1262 	216 
1280	1280	256	1280 	1262 	216 
1536	1280	256	1536 	1262 	216 
1792	1280	256	1792 	1262 	216 
2048	1280	256	2048 	1262 	216 
2303	1280	256	2303 	1262 	216 
2559	1280	256	2559 	1262 	216 
2815	1280	256	2815 	1262 	216 
3071	1280	256	3071 	1262 	216 
3327	1280	256	3327 	1262 	216 
3583	1280	256	3583 	1262 	216 
3839	1280	256	3839 	1262 	216 
4095	1280	256	4095 	1262 	216 
0	1536	256	0 	1514 	216 
256	1536	256	256 	1514 	216 
512	1536	256	512 	1514 	216 
768	1536	256	768 	1514 	216 
1024	1536	256	1024 	1514 	216 
1280	1536	256	1280 	1514 	216 
1536	1536	256	1536 	1514 	216 
1792	1536	256	1792 	1514 	216 
2048	1536	256	2048 	1514 	216 
2303	1536	256	2303 	1514 	216 
2559	1536	256	2559 	1514 	216 
2815	1536	256	2815 	1514 	216 
3071	1536	256	3071 	1514 	216 
3327	1536	256	3327 	1514 	216 
3583	1536	256	3583 	1514 	216 
3839	1536	256	3839 	1514 	216 
4095	1536	256	4095 	1514 	216 
0	1792	256	0 	1766 	216 
256	1792	256	256 	1766 	216 
512	1792	256	512 	1766 	216 
768	1792	256	768 	1766 	216 
1024	1792	256	1024 	1766 	216 
1280	1792	256	1280 	1766 	216 
1536	1792	256	1536 	1766 	216 
1792	1792	256	1792 	1766 	216 
2048	1792	256	2048 	1766 	216 
2303	1792	256	2303 	1766 	216 
2559	1792	256	2559 	1766 	216 
2815	1792	256	2815 	1766 	216 
3071	1792	256	3071 	1766 	216 
3327	1792	256	3327 	1766 	216 
3583	1792	256	3583 	1766 	216 
3839	1792	256	3839 	1766 	216 
4095	1792	256	4095 	1766 	216 
0	2048	256	0 	2019 	216 
256	2048	256	256 	2019 	216 
512	2048	256	512 	2019 	216 
768	2048	256	768 	2019 	216 
1024	2048	256	1024 	2019 	216 
1280	2048	256	1280 	2019 	216 
1536	2048	256	1536 	2019 	216 
1792	2048	256	1792 	2019 	216 
2048	2048	256	2048 	2019 	216 
2303	2048	256	2303 	2019 	216 
2559	2048	256	2559 	2019 	216 
2815	2048	256	2815 	2019 	216 
3071	2048	256	3071 	2019 	216 
3327	2048	256	3327 	2019 	216 
3583	2048	256	3583 	2019 	216 
3839	2048	256	3839 	2019 	216 
4095	2048	256	4095 	2019 	216 
0	2303	256	0 	2270 	216 
256	2303	256	256 	2270 	216 
512	2303	256	512 	2270 	216 
768	2303	256	768 	2270 	216 
1024	2303	256	1024 	2270 	216 
1280	2303	256	1280 	2270 	216 
1536	2303	256	1536 	2270 	216 
1792	2303	256	1792 	2270 	216 
2048	2303	256	2048 	2270 	216 
2303	2303	256	2303 	2270 	216 
2559	2303	256	2559 	2270 	216 
2815	2303	256	2815 	2270 	216 
3071	2303	256	3071 	2270 	216 
3327	2303	256	3327 	2270 	216 
3583	2303	256	3583 	2270 	216 
3839	2303	256	3839 	2270 	216 
4095	2303	256	4095 	2270 	216 
0	2559	256	0 	2522 	216 
256	2559	256	256 	2522 	216 
512	2559	256	512 	2522 	216 
768	2559	256	768 	2522 	216 
1024	2559	256	1024 	2522 	216 
1280	2559	256	1280 	2522 	216 
1536	2559	256	1536 	2522 	216 
1792	2559	256	1792 	2522 	216 
2048	2559	256	2048 	2522 	216 
2303	2559	256	2303 	2522 	216 
2559	2559	256	2559 	2522 	216 
2815	2559	256	2815 	2522 	216 
3071	2559	256	3071 	2522 	216 
3327	2559	256	3327 	2522 	216 
3583	2559	256	3583 	2522 	216 
3839	2559	256	3839 	2522 	216 
4095	2559	256	4095 	2522 	216 
0	2815	256	0 	2775 	216 
256	2815	256	256 	2775 	216 
512	2815	256	512 	2775 	216 
768	2815	256	768 	2775 	216 
1024	2815	256	1024 	2775 	216 
1280	2815	256	1280 	2775 	216 
1536	2815	256	1536 	2775 	216 
1792	2815	256	1792 	2775 	216 
2048	2815	256	2048 	2775 	216 
2303	2815	256	2303 	2775 	216 
2559	2815	256	2559 	2775 	216 
2815	2815	256	2815 	2775 	216 
3071	2815	256	3071 	2775 	216 
3327	2815	256	3327 	2775 	216 
3583	2815	256	3583 	2775 	216 
3839	2815	256	3839 	2775 	216 
4095	2815	256	4095 	2775 	216 
0	3071	256	0 	3027 	216 
256	3071	256	256 	3027 	216 
512	3071	256	512 	3027 	216 
768	3071	256	768 	3027 	216 
1024	3071	256	1024 	3027 	216 
1280	3071	256	1280 	3027 	216 
1536	3071	256	1536 	3027 	216 
1792	3071	256	1792 	3027 	216 
2048	3071	256	2048 	3027 	216 
2303	3071	256	2303 	3027 	216 
2559	3071	256	2559 	3027 	216 
2815	3071	256	2815 	3027 	216 
3071	3071	256	3071 	3027 	216 
3327	3071	256	3327 	3027 	216 
3583	3071	256	3583 	3027 	216 
3839	3071	256	3839 	3027 	216 
4095	3071	256	4095 	3027 	216 
0	3327	256	0 	3280 	216 
256	3327	256	256 	3280 	216 
512	3327	256	512 	3280 	216 
768	3327	256	768 	3280 	216 
1024	3327	256	1024 	3280 	216 
1280	3327	256	1280 	3280 	216 
1536	3327	256	1536 	3280 	216 
1792	3327	256	1792 	3280 	216 
2048	3327	256	2048 	3280 	216 
2303	3327	256	2303 	3280 	216 
2559	3327	256	2559 	3280 	216 
2815	3327	256	2815 	3280 	216 
3071	3327	256	3071 	3280 	216 
3327	3327	256	3327 	3280 	216 
3583	3327	256	3583 	3280 	216 
3839	3327	256	3839 	3280 	216 
4095	3327	256	4095 	3280 	216 
0	3583	256	0 	3532 	216 
256	3583	256	256 	3532 	216 
512	3583	256	512 	3532 	216 
768	3583	256	768 	3532 	216 
1024	3583	256	1024 	3532 	216 
1280	3583	256	1280 	3532 	216 
1536	3583	256	1536 	3532 	216 
1792	3583	256	1792 	3532 	216 
2048	3583	256	2048 	3532 	216 
2303	3583	256	2303 	3532 	216 
2559	3583	256	2559 	3532 	216 
2815	3583	256	2815 	3532 	216 
3071	3583	256	3071 	3532 	216 
3327	3583	256	3327 	3532 	216 
3583	3583	256	3583 	3532 	216 
3839	3583	256	3839 	3532 	216 
4095	3583	256	4095 	3532 	216 
0	3839	256	0 	3784 	216 
256	3839	256	256 	3784 	216 
512	3839	256	512 	3784 	216 
768	3839	256	768 	3784 	216 
1024	3839	256	1024 	3784 	216 
1280	3839	256	1280 	3784 	216 
1536	3839	256	1536 	3784 	216 
1792	3839	256	1792 	3784 	216 
2048	3839	256	2048 	3784 	216 
2303	3839	256	2303 	3784 	216 
2559	3839	256	2559 	3784 	216 
2815	3839	256	2815 	3784 	216 
3071	3839	256	3071 	3784 	216 
3327	3839	256	3327 	3784 	216 
3583	3839	256	3583 	3784 	216 
3839	3839	256	3839 	3784 	216 
4095	3839	256	4095 	3784 	216 
0	4095	256	0 	4037 	216 
256	4095	256	256 	4037 	216 
512	4095	256	512 	4037 	216 
768	4095	256	768 	4037 	216 
1024	4095	256	1024 	4037 	216 
1280	4095	256	1280 	4037 	216 
1536	4095	256	1536 	4037 	216 
1792	4095	256	1792 	4037 	216 
2048	4095	256	2048 	4037 	216 
2303	4095	256	2303 	4037 	216 
2559	4095	256	2559 	4037 	216 
2815	4095	256	2815 	4037 	216 
3071	4095	256	3071 	4037 	216 
3327	4095	256	3327 	4037 	216 
3583	4095	256	3583 	4037 	216 
3839	4095	256	3839 	4037 	216 
4095	4095	256	4095 	4037 	216 
0	0	512	0 	0 	432 
256	0	512	256 	0 	432 
512	0	512	512 	0 	432 
768	0	512	768 	0 	432 
1024	0	512	1024 	0 	432 
1280	0	512	1280 	0 	432 
1536	0	512	1536 	0 	432 
1792	0	512	1792 	0 	432 
2048	0	512	2048 	0 	432 
2303	0	512	2303 	0 	432 
2559	0	512	2559 	0 	432 
2815	0	512	2815 	0 	432 
3071	0	512	3071 	0 	432 
3327	0	512	3327 	0 	432 
3583	0	512	3583 	0 	432 
3839	0	512	3839 	0 	432 
4095	0	512	4095 	0 	432 
0	256	512	0 	252 	432 
256	256	512	256 	252 	432 
512	256	512	512 	252 	432 
768	256	512	768 	252 	432 
1024	256	512	1024 	252 	432 
1280	256	512	1280 	252 	432 
1536	256	512	1536 	252 	432 
1792	256	512	1792 	252 	432 
2048	256	512	2048 	252 	432 
2303	256	512	2303 	252 	432 
2559	256	512	2559 	252 	432 
2815	256	512	2815 	252 	432 
3071	256	512	3071 	252 	432 
3327	256	512	3327 	252 	432 
3583	256	512	3583 	252 	432 
3839	256	512	3839 	252 	432 
4095	256	512	4095 	252 	432 
0	512	512	0 	505 	432 
256	512	512	256 	505 	432 
512	512	512	512 	505 	432 
768	512	512	768 	505 	432 
1024	512	512	1024 	505 	432 
1280	512	512	1280 	505 	432 
1536	512	512	1536 	505 	432 
1792	512	512	1792 	505 	432 
2048	512	512	2048 	505 	432 
2303	512	512	2303 	505 	432 
2559	512	512	2559 	505 	432 
2815	512	512	2815 	505 	432 
3071	512	512	3071 	505 	432 
3327	512	512	3327 	505 	432 
3583	512	512	3583 	505 	432 
3839	512	512	3839 	505 	432 
4095	512	512	4095 	505 	432 
0	768	512	0 	757 	432 
256	768	512	256 	757 	432 
512	768	512	512 	757 	432 
768	768	512	768 	757 	432 
1024	768	512	1024 	757 	432 
1280	768	512	1280 	757 	432 
1536	768	512	1536 	757 	432 
1792	768	512	1792 	757 	432 
2048	768	512	2048 	757 	432 
2303	768	512	2303 	757 	432 
2559	768	512	2559 	757 	432 
2815	768	512	2815 	757 	432 
3071	768	512	3071 	757 	432 
3327	768	512	3327 	757 	432 
3583	768	512	3583 	757 	432 
3839	768	512	3839 	757 	432 
4095	768	512	4095 	757 	432 
0	1024	512	0 	1009 	432 
256	1024	512	256 	1009 	432 
512	1024	512	512 	1009 	432 
768	1024	512	768 	1009 	432 
1024	1024	512	1024 	1009 	432 
1280	1024	512	1280 	1009 	432 
1536	1024	512	1536 	1009 	432 
1792	1024	512	1792 	1009 	432 
2048	1024	512	2048 	1009 	432 
2303	1024	512	2303 	1009 	432 
2559	1024	512	2559 	1009 	432 
2815	1024	512	2815 	1009 	432 
3071	1024	512	3071 	1009 	432 
3327	1024	512	3327 	1009 	432 
3583	1024	512	3583 	1009 	432 
3839	1024	512	3839 	1009 	432 
4095	1024	512	4095 	1009 	432 
0	1280	512	0 	1262 	432 
256	1280	512	256 	1262 	432 
512	1280	512	512 	1262 	432 
768	1280	512	768 	1262 	432 
1024	1280	512	1024 	1262 	432 
1280	1280	512	1280 	1262 	432 
1536	1280	512	1536 	1262 	432 
1792	1280	512	1792 	1262 	432 
2048	1280	512	2048 	1262 	432 
2303	1280	512	2303 	1262 	432 
2559	1280	512	2559 	1262 	432 
2815	1280	512	2815 	1262 	432 
3071	1280	512	3071 	1262 	432 
3327	1280	512	3327 	1262 	432 
3583	1280	512	3583 	1262 	432 
3839	1280	512	3839 	1262 	432 
4095	1280	512	4095 	1262 	432 
0	1536	512	0 	1514 	432 
256	1536	512	256 	1514 	432 
512	1536	512	512 	1514 	432 
768	1536	512	768 	1514 	432 
1024	1536	512	1024 	1514 	432 
1280	1536	512	1280 	1514 	432 
1536	1536	512	1536 	1514 	432 
1792	1536	512	1792 	1514 	432 
2048	1536	512	2048 	1514 	432 
2303	1536	512	2303 	1514 	432 
2559	1536	512	2559 	1514 	432 
2815	1536	512	2815 	1514 	432 
3071	1536	512	3071 	1514 	432 
3327	1536	512	3327 	1514 	432 
3583	1536	512	3583 	1514 	432 
3839	1536	512	3839 	1514 	432 
4095	1536	512	4095 	1514 	432 
0	1792	512	0 	1766 	432 
256	1792	512	256 	1766 	432 
512	1792	512	512 	1766 	432 
768	1792	512	768 	1766 	432 
1024	1792	512	1024 	1766 	432 
1280	1792	512	1280 	1766 	432 
1536	1792	512	1536 	1766 	432 
1792	1792	512	1792 	1766 	432 
2048	1792	512	2048 	1766 	432 
2303	1792	512	2303 	1766 	432 
2559	1792	512	2559 	1766 	432 
2815	1792	512	2815 	1766 	432 
3071	1792	512	3071 	1766 	432 
3327	1792	512	3327 	1766 	432 
3583	1792	512	3583 	1766 	432 
3839	1792	512	3839 	1766 	432 
4095	1792	512	4095 	1766 	432 
0	2048	512	0 	2019 	432 
256	2048	512	256 	2019 	432 
512	2048	512	512 	2019 	432 
768	2048	512	768 	2019 	432 
1024	2048	512	1024 	2019 	432 
1280	2048	512	1280 	2019 	432 
1536	2048	512	1536 	2019 	432 
1792	2048	512	1792 	2019 	432 
2048	2048	512	2048 	2019 	432 
2303	2048	512	2303 	2019 	432 
2559	2048	512	2559 	2019 	432 
2815	2048	512	2815 	2019 	432 
3071	2048	512	3071 	2019 	432 
3327	2048	512	3327 	2019 	432 
3583	2048	512	3583 	2019 	432 
3839	2048	512	3839 	2019 	432 
4095	2048	512	4095 	2019 	432 
0	2303	512	0 	2270 	432 
256	2303	512	256 	2270 	432 
512	2303	512	512 	2270 	432 
768	2303	512	768 	2270 	432 
1024	2303	512	1024 	2270 	432 
1280	2303	512	1280 	2270 	432 
1536	2303	512	1536 	2270 	432 
1792	2303	512	1792 	2270 	432 
2048	2303	512	2048 	2270 	432 
2303	2303	512	2303 	2270 	432 
2559	2303	512	2559 	2270 	432 
2815	2303	512	2815 	2270 	432 
3071	2303	512	3071 	2270 	432 
3327	2303	512	3327 	2270 	432 
3583	2303	512	3583 	2270 	432 
3839	2303	512	3839 	2270 	432 
4095	2303	512	4095 	2270 	432 
0	2559	512	0 	2522 	432 
256	2559	512	256 	2522 	432 
512	2559	512	512 	2522 	432 
768	2559	512	768 	2522 	432 
1024	2559	512	1024 	2522 	432 
1280	2559	512	1280 	2522 	432 
1536	2559	512	1536 	2522 	432 
1792	2559	512	1792 	2522 	432 
2048	2559	512	2048 	2522 	432 
2303	2559	512	2303 	2522 	432 
2559	2559	512	2559 	2522 	432 
2815	2559	512	2815 	2522 	432 
3071	2559	512	3071 	2522 	432 
3327	2559	512	3327 	2522 	432 
3583	2559	512	3583 	2522 	432 
3839	2559	512	3839 	2522 	432 
4095	2559	512	4095 	2522 	432 
0	2815	512	0 	2775 	432 
256	2815	512	256 	2775 	432 
512	2815	512	512 	2775 	432 
768	2815	512	768 	2775 	432 
1024	2815	512	1024 	2775 	432 
1280	2815	512	1280 	2775 	432 
1536	2815	512	1536 	2775 	432 
1792	2815	512	1792 	2775 	432 
2048	2815	512	2048 	2775 	432 
2303	2815	512	2303 	2775 	432 
2559	2815	512	2559 	2775 	432 
2815	2815	512	2815 	2775 	432 
